dataset,vocab,vocab_size,max_train_size,max_valid_size,max_test_size,truncation needed
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/randomWalks/default_vocab.pkl,1,39,72,72,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/randomWalks/default_vocab.pkl,2,33,67,67,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/randomWalks/default_vocab.pkl,4,33,67,67,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/VandR/descending_size_vocab.pkl,1,33,74,74,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/VandR/descending_size_vocab.pkl,2,33,71,71,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/VandR/descending_size_vocab.pkl,4,33,71,71,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/VandR/ascending_size_vocab.pkl,1,35,74,74,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/VandR/ascending_size_vocab.pkl,2,33,69,69,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/VandR/ascending_size_vocab.pkl,4,33,69,69,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/VandR/default_vocab.pkl,1,36,74,74,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/VandR/default_vocab.pkl,2,33,71,71,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/VandR/default_vocab.pkl,4,33,71,71,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/E/descending_size_vocab.pkl,1,45,74,74,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/E/descending_size_vocab.pkl,2,39,74,74,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/E/descending_size_vocab.pkl,4,33,71,71,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/E/ascending_size_vocab.pkl,1,45,76,76,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/E/ascending_size_vocab.pkl,2,39,76,76,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/E/ascending_size_vocab.pkl,4,33,73,73,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/E/default_vocab.pkl,1,45,74,74,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/E/default_vocab.pkl,2,38,73,73,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/E/default_vocab.pkl,4,33,70,70,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-finetuned/VandR/descending_size_vocab.pkl,1,48,62,62,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-finetuned/VandR/descending_size_vocab.pkl,2,41,58,58,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-finetuned/VandR/descending_size_vocab.pkl,4,36,50,50,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-finetuned/VandR/ascending_size_vocab.pkl,1,48,62,62,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-finetuned/VandR/ascending_size_vocab.pkl,2,41,58,58,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-finetuned/VandR/ascending_size_vocab.pkl,4,36,50,50,True
